method,nominal_hz,time_rel_s,time_s,x_m,y_m
method2,5.0,186.1,654.9317,4.193615287306304,2.3461674275607165
method2,5.0,186.2,655.0317,4.1932122495809,2.35186916527556
method2,5.0,186.3,655.1317,4.19278634780338,2.35756984218306
method2,5.0,186.4,655.2317,4.19236044602586,2.363270519090558
method2,5.0,186.5,655.3317,4.191911682235045,2.368970043496925
method2,5.0,186.6,655.4317,4.19146291844423,2.374669567903292
method2,5.0,186.7,655.5317,4.190991295046684,2.380367848114055
method2,5.0,186.8,655.6317,4.19051967164914,2.38606612832482
method2,5.0,186.9,655.7317,4.190025191419235,2.3917630726463566
method2,5.0,187.0,655.8317,4.18953071118933,2.397460016967893
method2,5.0,187.1,655.9317,4.189013377269265,2.4031555337088366
method2,5.0,187.2,656.0317,4.1884960433492,2.40885105044978
method2,5.0,187.3,656.1317,4.18795585924904,2.41454504792256
method2,5.0,187.4,656.2317,4.18741567514888,2.420239045395338
method2,5.0,187.5,656.3317,4.186852644746555,2.425931431917615
method2,5.0,187.6,656.4317,4.18628961434423,2.431623818439892
method2,5.0,187.7,656.5317,4.185703741885581,2.43731450233605
method2,5.0,187.8,656.6317,4.18511786942693,2.44300518623221
method2,5.0,187.9,656.7317,4.18450915952568,2.4486940758348266
method2,5.0,188.0,656.8317,4.18390044962443,2.454382965437443
method2,5.0,188.1,656.9317,4.183268907262215,2.4600699690887717
method2,5.0,188.2,657.0317,4.1826373649,2.4657569727401
method2,5.0,188.3,657.1317,4.181982995426354,2.47144199879354
method2,5.0,188.4,657.2317,4.18132862595271,2.477127024846978
method2,5.0,188.5,657.3317,4.1806514350850605,2.4828099816685603
method2,5.0,188.6,657.4317,4.17997424421741,2.488492938490142
method2,5.0,188.7,657.5317,4.17927423804105,2.49417373445999
method2,5.0,188.8,657.6317,4.17857423186469,2.49985453042984
method2,5.0,188.9,657.7317,4.17785141683278,2.5055330739436767
method2,5.0,189.0,657.8317,4.17712860180087,2.511211617457513
method2,5.0,189.1,657.9317,4.17638298473438,2.516887816928097
method2,5.0,189.2,658.0317,4.17563736766789,2.52256401639868
method2,5.0,189.3,658.1317,4.17486895575559,2.52823778025732
method2,5.0,189.4,658.2317,4.17410054384329,2.5339115441159583
method2,5.0,189.5,658.3317,4.173309344641704,2.539582780813965
method2,5.0,189.6,658.4317,4.17251814544012,2.545254017511972
method2,5.0,189.7,658.5317,4.171704166873485,2.55092263552215
method2,5.0,189.8,658.6317,4.17089018830685,2.55659125353233
method2,5.0,189.9,658.7317,4.17005343866705,2.5622571613504466
method2,5.0,190.0,658.8317,4.169216689027249,2.5679230691685633
method2,5.0,190.1,658.9317,4.16835717697378,2.573586175314827
method2,5.0,190.2,659.0317,4.16749766492031,2.57924928146109
method2,5.0,190.3,659.1317,4.1666153994801896,2.58490949448163
method2,5.0,190.4,659.2317,4.16573313404007,2.5905697075021683
method2,5.0,190.5,659.3317,4.1648281246078005,2.5962269359705203
method2,5.0,190.6,659.4317,4.16392311517553,2.601884164438872
method2,5.0,190.7,659.5317,4.162995371513,2.607538316957425
method2,5.0,190.8,659.6317,4.16206762785047,2.61319246947598
method2,5.0,190.9,659.7317,4.161117160086885,2.6188434546774917
method2,5.0,191.0,659.8317,4.160166692323299,2.6244944398790033
method2,5.0,191.1,659.9317,4.159193510955085,2.6301421664280316
method2,5.0,191.2,660.0317,4.15822032958687,2.63578989297706
method2,5.0,191.3,660.1317,4.1572244454775955,2.641434269571495
method2,5.0,191.4,660.2317,4.15622856136832,2.6470786461659284
method2,5.0,191.5,660.3317,4.155209985748575,2.652719581538425
method2,5.0,191.6,660.4317,4.15419141012883,2.6583605169109217
method2,5.0,191.7,660.5317,4.15315015459615,2.6639979198303747
method2,5.0,191.8,660.6317,4.15210889906347,2.66963532274983
method2,5.0,191.9,660.7317,4.151044975582209,2.675269102022882
method2,5.0,192.0,660.8317,4.149981052100949,2.6809028812959332
method2,5.0,192.1,660.9317,4.1488944730021595,2.6865329457684117
method2,5.0,192.2,661.0317,4.14780789390337,2.69216301024089
method2,5.0,192.3,661.1317,4.146698671884685,2.6977892687993252
method2,5.0,192.4,661.2317,4.145589449866,2.703415527357758
method2,5.0,192.5,661.3317,4.14445759799152,2.7090378889308147
method2,5.0,192.6,661.4317,4.14332574611704,2.7146602505038717
method2,5.0,192.7,661.5317,4.142171277817165,2.720278624063835
method2,5.0,192.8,661.6317,4.14101680951729,2.7258969976238
method2,5.0,192.9,661.7317,4.13983973858862,2.7315112921880766
method2,5.0,193.0,661.8317,4.138662667659949,2.737125586752353
method2,5.0,193.1,661.9317,4.13746300826511,2.7427357113849067
method2,5.0,193.2,662.0317,4.13626334887027,2.74834583601746
method2,5.0,193.3,662.1317,4.135041115537765,2.7539516998303
method2,5.0,193.4,662.2317,4.13381888220526,2.7595575636431384
method2,5.0,193.5,662.3317,4.13257408982932,2.765159075797805
method2,5.0,193.6,662.4317,4.13132929745338,2.7707605879524717
method2,5.0,193.7,662.5317,4.1300619612938,2.776357657661475
method2,5.0,193.8,662.6317,4.12879462513422,2.78195472737048
method2,5.0,193.9,662.7317,4.12750476081618,2.7875472638988117
method2,5.0,194.0,662.8317,4.126214896498139,2.7931398004271433
method2,5.0,194.1,662.9317,4.124902520012045,2.798727713093717
method2,5.0,194.2,663.0317,4.12359014352595,2.80431562576029
method2,5.0,194.3,663.1317,4.122255271227225,2.809898823939415
method2,5.0,194.4,663.2317,4.1209203989285,2.8154820221185384
method2,5.0,194.5,663.3317,4.119563047537425,2.8210604152414103
method2,5.0,194.6,663.4317,4.11820569614635,2.8266388083642817
method2,5.0,194.7,663.5317,4.11682588274786,2.83221230592042
method2,5.0,194.8,663.6317,4.11544606934937,2.83778580347656
method2,5.0,194.9,663.7317,4.114043811392845,2.843354315015307
method2,5.0,195.0,663.8317,4.112641553436319,2.848922826554053
method2,5.0,195.1,663.9317,4.1112168687354,2.8544862616860165
method2,5.0,195.2,664.0317,4.10979218403448,2.86004969681798
method2,5.0,195.3,664.1317,4.108345090766839,2.86560796521651
method2,5.0,195.4,664.2317,4.1068979974992,2.871166233615038
method2,5.0,195.5,664.3317,4.105428514206325,2.8767192450177097
method2,5.0,195.6,664.4317,4.10395903091345,2.8822722564203818
method2,5.0,195.7,664.5317,4.102467176500435,2.8878199206304247
method2,5.0,195.8,664.6317,4.10097532208742,2.89336758484047
method2,5.0,195.9,664.7317,4.0994611158227245,2.8989098117282666
method2,5.0,196.0,664.8317,4.097946909558029,2.9044520386160633
method2,5.0,196.1,664.9317,4.096410371073245,2.9099887381205867
method2,5.0,196.2,665.0317,4.09487383258846,2.91552543762511
method2,5.0,196.3,665.1317,4.0933149818780805,2.921056519755415
method2,5.0,196.4,665.2317,4.0917561311677,2.926587601885718
method2,5.0,196.5,665.3317,4.090174988588855,2.932112976722385
method2,5.0,196.6,665.4317,4.088593846010009,2.937638351559052
method2,5.0,196.7,665.5317,4.086990432282235,2.9431579292556354
method2,5.0,196.8,665.6317,4.08538701855446,2.94867750695222
method2,5.0,196.9,665.7317,4.083761354759415,2.9541911977367468
method2,5.0,197.0,665.8317,4.082135690964369,2.959704888521273
method2,5.0,197.1,665.9317,4.080487798545599,2.9652126026976617
method2,5.0,197.2,666.0317,4.07883990612683,2.97072031687405
method2,5.0,197.3,666.1317,4.07716980688948,2.97622196482361
method2,5.0,197.4,666.2317,4.075499707652131,2.9817236127731683
method2,5.0,197.5,666.3317,4.07380742376266,2.98721910495602
method2,5.0,197.6,666.4317,4.072115139873189,2.9927145971388716
method2,5.0,197.7,666.5317,4.070400693859125,2.9982038440954097
method2,5.0,197.8,666.6317,4.06868624784506,3.00369309105195
method2,5.0,197.9,666.7317,4.066949662594659,3.0091760034043467
method2,5.0,198.0,666.8317,4.065213077344259,3.014658915756743
method2,5.0,198.1,666.9317,4.063454376106269,3.0201354042103166
method2,5.0,198.2,667.0317,4.06169567486828,3.02561189266389
method2,5.0,198.3,667.1317,4.05991488125159,3.03108186800865
method2,5.0,198.4,667.2317,4.058134087634901,3.0365518433534087
method2,5.0,198.5,667.3317,4.056331225608275,3.042015216465435
method2,5.0,198.6,667.4317,4.054528363581649,3.0474785895774614
method2,5.0,198.7,667.5317,4.052703457473395,3.0529352714204103
method2,5.0,198.8,667.6317,4.05087855136514,3.05839195326336
method2,5.0,198.9,667.7317,4.049031625862789,3.0638418548898714
method2,5.0,199.0,667.8317,4.0471847003604395,3.069291756516383
method2,5.0,199.1,667.9317,4.04531578051044,3.074734789069556
method2,5.0,199.2,668.0317,4.04344686066044,3.08017782162273
method2,5.0,199.3,668.1317,4.041555971867815,3.0856138963375797
method2,5.0,199.4,668.2317,4.039665083075191,3.0910499710524286
method2,5.0,199.5,668.3317,4.0377522511032105,3.096478999257295
method2,5.0,199.6,668.4317,4.0358394191312295,3.1019080274621613
method2,5.0,199.7,668.5317,4.033904670101065,3.10732992058019
method2,5.0,199.8,668.6317,4.0319699210709,3.11275181369822
method2,5.0,199.9,668.7317,4.030013281461295,3.1181664832488014
method2,5.0,200.0,668.8317,4.028056641851689,3.123581152799383
method2,5.0,200.1,668.9317,4.026078138498569,3.1289885103995716
method2,5.0,200.2,669.0317,4.02409963514545,3.13439586799976
method2,5.0,200.3,669.1317,4.02209929524161,3.1397958253657547
method2,5.0,200.4,669.2317,4.020098955337771,3.1451957827317485
method2,5.0,200.5,669.3317,4.018076806432485,3.150588251680295
method2,5.0,200.6,669.4317,4.016054657527199,3.1559807206288415
method2,5.0,200.7,669.5317,4.01401072752585,3.161365613078705
method2,5.0,200.8,669.6317,4.0119667975245,3.16675050552857
method2,5.0,200.9,669.7317,4.009901114688215,3.1721277335019513
method2,5.0,201.0,669.8317,4.007835431851929,3.177504961475333
method2,5.0,201.1,669.9317,4.0057480247971995,3.182874437099301
method2,5.0,201.2,670.0317,4.00366061774247,3.18824391272327
method2,5.0,201.3,670.1317,4.00155151544075,3.193605548231235
method2,5.0,201.4,670.2317,3.9994424131390303,3.1989671837391986
method2,5.0,201.5,670.3317,3.9973116449163646,3.204320891472295
method2,5.0,201.6,670.4317,3.9951808766936994,3.209674599205391
method2,5.0,201.7,670.5317,3.9930284722303,3.215020291613945
method2,5.0,201.8,670.6317,3.9908760677669,3.2203659840225
method2,5.0,201.9,670.7317,3.9887020570967597,3.2257035736674515
method2,5.0,202.0,670.8317,3.986528046426619,3.231041163312403
method2,5.0,202.1,670.9317,3.9843324599371144,3.236370562866721
method2,5.0,202.2,671.0317,3.98213687344761,3.24169996242104
method2,5.0,202.3,671.1317,3.9799197418790397,3.24702108467118
method2,5.0,202.4,671.2317,3.9777026103104705,3.252342206921319
method2,5.0,202.5,671.3317,3.97546396475568,3.25765496476862
method2,5.0,202.6,671.4317,3.9732253192008895,3.2629677226159215
method2,5.0,202.7,671.5317,3.97096519110482,3.26827202907805
method2,5.0,202.8,671.6317,3.96870506300875,3.27357633554018
method2,5.0,202.9,671.7317,3.9664234841680197,3.2788721037525512
method2,5.0,203.0,671.8317,3.964141905327289,3.284167871964923
method2,5.0,203.1,671.9317,3.9618389078897347,3.2894550151821065
method2,5.0,203.2,672.0317,3.95953591045218,3.29474215839929
method2,5.0,203.3,672.1317,3.957211526916425,3.300020589996445
method2,5.0,203.4,672.2317,3.9548871433806703,3.3052990215935987
method2,5.0,203.5,672.3317,3.952541406595675,3.3105686550679048
method2,5.0,203.6,672.4317,3.9501956698106793,3.3158382885422113
method2,5.0,203.7,672.5317,3.94782861297529,3.32109903751424
method2,5.0,203.8,672.6317,3.9454615561399,3.32635978648627
method2,5.0,203.9,672.7317,3.943073212802369,3.3316115647014612
method2,5.0,204.0,672.8317,3.940684869464839,3.336863342916653
method2,5.0,204.1,672.9317,3.938275273522369,3.3421060642466762
method2,5.0,204.2,673.0317,3.9358656775799,3.3473487855767
method2,5.0,204.3,673.1317,3.93343486327817,3.352582364020895
method2,5.0,204.4,673.2317,3.931004048976441,3.3578159424650886
method2,5.0,204.5,673.3317,3.9285520509091247,3.363040292151865
method2,5.0,204.6,673.4317,3.926100052841809,3.3682646418386413
method2,5.0,204.7,673.5317,3.92362690595011,3.373479677026885
method2,5.0,204.8,673.6317,3.92115375905841,3.37869471221513
method2,5.0,204.9,673.7317,3.918659498630519,3.3839003472956164
method2,5.0,205.0,673.8317,3.9161652382026286,3.389105982376103
method2,5.0,205.1,673.9317,3.9136498998732994,3.394302131872901
method2,5.0,205.2,674.0317,3.91113456154397,3.3994982813697
method2,5.0,205.3,674.1317,3.90859818129395,3.40468485994157
method2,5.0,205.4,674.2317,3.906061801043931,3.4098714385134388
method2,5.0,205.5,674.3317,3.903504415199495,3.415048360955235
method2,5.0,205.6,674.4317,3.900947029355059,3.4202252833970315
method2,5.0,205.7,674.5317,3.898368674587495,3.42539246464109
method2,5.0,205.8,674.6317,3.89579031981993,3.43055964588515
method2,5.0,205.9,674.7317,3.893191033144999,3.4357170010027165
method2,5.0,206.0,674.8317,3.8905917464700686,3.440874356120283
method2,5.0,206.1,674.9317,3.887971565247484,3.446021800322866
method2,5.0,206.2,675.0317,3.8853513840249,3.45116924452545
method2,5.0,206.3,675.1317,3.882710345957825,3.45630669316626
method2,5.0,206.4,675.2317,3.880069307890751,3.4614441418070685
method2,5.0,206.5,675.3317,3.8774074510252303,3.466571510382365
method2,5.0,206.6,675.4317,3.8747455941597093,3.4716988789576613
method2,5.0,206.7,675.5317,3.872062956884135,3.47681608310816
method2,5.0,206.8,675.6317,3.86938031960856,3.48193328725866
method2,5.0,206.9,675.7317,3.866676940653149,3.4870402427709415
method2,5.0,207.0,675.8317,3.8639735616977386,3.4921471982832233
method2,5.0,207.1,675.9317,3.861249480133939,3.4972438210910717
method2,5.0,207.2,676.0317,3.85852539857014,3.50234044389892
method2,5.0,207.3,676.1317,3.855780653810105,3.507426650084745
method2,5.0,207.4,676.2317,3.853035909050071,3.5125128562705688
method2,5.0,207.5,676.3317,3.8502705408460898,3.5175885620667753
method2,5.0,207.6,676.4317,3.847505172642109,3.5226642678629814
method2,5.0,207.7,676.5317,3.84471922108603,3.5277293896533397
method2,5.0,207.8,676.6317,3.84193326952995,3.5327945114437
method2,5.0,207.9,676.7317,3.8391267750525944,3.5378489657647214
method2,5.0,208.0,676.8317,3.8363202805752383,3.5429034200857425
method2,5.0,208.1,676.9317,3.8334932839458493,3.5479471236280764
method2,5.0,208.2,677.0317,3.83066628731646,3.55299082717041
method2,5.0,208.3,677.1317,3.8278188296420996,3.5580236967801797
method2,5.0,208.4,677.2317,3.8249713719677407,3.5630565663899487
method2,5.0,208.5,677.3317,3.822103494692685,3.5680785190701547
method2,5.0,208.6,677.4317,3.819235617417629,3.573100471750361
method2,5.0,208.7,677.5317,3.81634736232281,3.5781114246622296
method2,5.0,208.8,677.6317,3.81345910722799,3.5831223775741
method2,5.0,208.9,677.7317,3.810550516430334,3.5881222480384563
method2,5.0,209.0,677.8317,3.8076419256326783,3.5931221185028126
method2,5.0,209.1,677.9317,3.804713041584569,3.5981108240014263
method2,5.0,209.2,678.0317,3.80178415753646,3.60309952950004
method2,5.0,209.3,678.1317,3.79883502302505,3.608076987677025
method2,5.0,209.4,678.2317,3.795885888513641,3.613054445854009
method2,5.0,209.5,678.3317,3.7929165466603,3.6180205745171348
method2,5.0,209.6,678.4317,3.789947204806959,3.622986703180261
method2,5.0,209.7,678.5317,3.7869576990666003,3.62794142030234
method2,5.0,209.8,678.6317,3.78396819332624,3.63289613742442
method2,5.0,209.9,678.7317,3.780958567486714,3.6378393611446564
method2,5.0,210.0,678.8317,3.777948941647188,3.6427825848648925
method2,5.0,210.1,678.9317,3.7749192398286393,3.6477142334902113
method2,5.0,210.2,679.0317,3.77188953801009,3.65264588211553
method2,5.0,210.3,679.1317,3.76883980466432,3.657565874121965
method2,5.0,210.4,679.2317,3.765790071318551,3.6624858661283985
method2,5.0,210.5,679.3317,3.762720351228355,3.667394120162405
method2,5.0,210.6,679.4317,3.7596506311381592,3.6723023741964114
method2,5.0,210.7,679.5317,3.75656096941671,3.677198809076215
method2,5.0,210.8,679.6317,3.75347130769526,3.68209524395602
method2,5.0,210.9,679.7317,3.750361749785409,3.6869797786729865
method2,5.0,211.0,679.8317,3.747252191875558,3.6918643133899525
method2,5.0,211.1,679.9317,3.744122783549194,3.6967368671098764
method2,5.0,211.2,680.0317,3.74099337522283,3.7016094208298
method2,5.0,211.3,680.1317,3.73784416258021,3.70646991289429
method2,5.0,211.4,680.2317,3.734694949937591,3.7113304049587788
method2,5.0,211.5,680.3317,3.731525979406665,3.716178754886565
method2,5.0,211.6,680.4317,3.728357008875739,3.7210271048143513
method2,5.0,211.7,680.5317,3.725168327211465,3.725863232302615
method2,5.0,211.8,680.6317,3.72197964554719,3.73069935979088
method2,5.0,211.9,680.7317,3.718771299830844,3.7355231847166066
method2,5.0,212.0,680.8317,3.7155629541144983,3.7403470096423326
method2,5.0,212.1,680.9317,3.712334991753014,3.7451584520635963
method2,5.0,212.2,681.0317,3.70910702939153,3.74996989448486
method2,5.0,212.3,681.1317,3.70585949811676,3.754768874642195
method2,5.0,212.4,681.2317,3.702611966841991,3.7595678547995286
method2,5.0,212.5,681.3317,3.69934491471004,3.764354293117205
method2,5.0,212.6,681.4317,3.6960778625780892,3.7691407314348813
method2,5.0,212.7,681.5317,3.6927913379685853,3.7739145485222503
method2,5.0,212.8,681.6317,3.68950481335908,3.77868836560962
method2,5.0,212.9,681.7317,3.686198864974489,3.7834494822624314
method2,5.0,213.0,681.8317,3.682892916589898,3.7882105989152426
method2,5.0,213.1,681.9317,3.679567593454774,3.7929589361169365
method2,5.0,213.2,682.0317,3.67624227031965,3.79770727331863
method2,5.0,213.3,682.1317,3.67289762177993,3.80244275224166
method2,5.0,213.4,682.2317,3.669552973240211,3.8071782311646887
method2,5.0,213.5,682.3317,3.666189048962495,3.811900773171835
method2,5.0,213.6,682.4317,3.662825124684779,3.8166233151789815
method2,5.0,213.7,682.5317,3.6594419746555853,3.821332841824635
method2,5.0,213.8,682.6317,3.65605882462639,3.82604236847029
method2,5.0,213.9,682.7317,3.652656499151409,3.8307388015017763
method2,5.0,214.0,682.8317,3.6492541736764283,3.8354352345332625
method2,5.0,214.1,682.9317,3.645832723379809,3.840118495892116
method2,5.0,214.2,683.0317,3.64241127308319,3.84480175725097
method2,5.0,214.3,683.1317,3.6389707489067447,3.8494717690742597
method2,5.0,214.4,683.2317,3.6355302247303007,3.8541417808975487
method2,5.0,214.5,683.3317,3.6320706779328003,3.85879846551914
method2,5.0,214.6,683.4317,3.6286111311352993,3.8634551501407315
method2,5.0,214.7,683.5317,3.6251326132916804,3.868098430092595
method2,5.0,214.8,683.6317,3.62165409544806,3.87274171004446
method2,5.0,214.9,683.7317,3.618156658448674,3.8773715080579665
